"COD_VAR";"LIB_VAR";"COD_MOD";"LIB_MOD";"GEO_OBJECT"
"GEO";"Géographie";"55214";"Givrauval";"COM"
"GEO";"Géographie";"55215";"Gondrecourt-le-Château";"COM"
"GEO";"Géographie";"55236";"Haudainville";"COM"
"GEO";"Géographie";"55237";"Haudiomont";"COM"
"GEO";"Géographie";"55216";"Gouraincourt";"COM"
"GEO";"Géographie";"55239";"Haumont-près-Samogneux";"COM"
"GEO";"Géographie";"55217";"Goussaincourt";"COM"
"GEO";"Géographie";"55241";"Heippes";"COM"
"GEO";"Géographie";"55218";"Gremilly";"COM"
"GEO";"Géographie";"55257";"Jouy-en-Argonne";"COM"
"GEO";"Géographie";"55258";"Geville";"COM"
"GEO";"Géographie";"55242";"Hennemont";"COM"
"GEO";"Géographie";"55219";"Grimaucourt-en-Woëvre";"COM"
"GEO";"Géographie";"55243";"Herbeuville";"COM"
"GEO";"Géographie";"55260";"Julvécourt";"COM"
"GEO";"Géographie";"55244";"Herméville-en-Woëvre";"COM"
"GEO";"Géographie";"55220";"Grimaucourt-près-Sampigny";"COM"
"GEO";"Géographie";"55245";"Heudicourt-sous-les-Côtes";"COM"
"GEO";"Géographie";"55279";"Laneuville-sur-Meuse";"COM"
"GEO";"Géographie";"55221";"Guerpont";"COM"
"GEO";"Géographie";"55261";"Juvigny-en-Perthois";"COM"
"GEO";"Géographie";"55280";"Lanhères";"COM"
"GEO";"Géographie";"55246";"Hévilliers";"COM"
"GEO";"Géographie";"55222";"Gussainville";"COM"
"GEO";"Géographie";"55281";"Latour-en-Woëvre";"COM"
"GEO";"Géographie";"55262";"Juvigny-sur-Loison";"COM"
"GEO";"Géographie";"55247";"Horville-en-Ornois";"COM"
"GEO";"Géographie";"55224";"Haironville";"COM"
"GEO";"Géographie";"55282";"Lavallée";"COM"
"GEO";"Géographie";"55248";"Houdelaincourt";"COM"
"GEO";"Géographie";"55263";"Kœur-la-Grande";"COM"
"GEO";"Géographie";"55284";"Lavincourt";"COM"
"GEO";"Géographie";"55225";"Halles-sous-les-Côtes";"COM"
"GEO";"Géographie";"55250";"Inor";"COM"
"GEO";"Géographie";"55300";"Longeaux";"COM"
"GEO";"Géographie";"55301";"Longchamps-sur-Aire";"COM"
"GEO";"Géographie";"55285";"Lavoye";"COM"
"GEO";"Géographie";"55251";"Ippécourt";"COM"
"GEO";"Géographie";"55226";"Han-lès-Juvigny";"COM"
"GEO";"Géographie";"55302";"Longeville-en-Barrois";"COM"
"GEO";"Géographie";"55264";"Kœur-la-Petite";"COM"
"GEO";"Géographie";"55286";"Lemmes";"COM"
"GEO";"Géographie";"55252";"Iré-le-Sec";"COM"
"GEO";"Géographie";"55228";"Hannonville-sous-les-Côtes";"COM"
"GEO";"Géographie";"55303";"Loupmont";"COM"
"GEO";"Géographie";"55288";"Lérouville";"COM"
"GEO";"Géographie";"55253";"Les Islettes";"COM"
"GEO";"Géographie";"55265";"Labeuville";"COM"
"GEO";"Géographie";"55229";"Han-sur-Meuse";"COM"
"GEO";"Géographie";"55304";"Louppy-le-Château";"COM"
"GEO";"Géographie";"55289";"Levoncourt";"COM"
"GEO";"Géographie";"55254";"Les Trois-Domaines";"COM"
"GEO";"Géographie";"55232";"Harville";"COM"
"GEO";"Géographie";"55306";"Louppy-sur-Loison";"COM"
"GEO";"Géographie";"55266";"Lachalade";"COM"
"GEO";"Géographie";"55290";"Lignières-sur-Aire";"COM"
"GEO";"Géographie";"55255";"Jametz";"COM"
"GEO";"Géographie";"55307";"Louvemont-Côte-du-Poivre";"COM"
"GEO";"Géographie";"55291";"Ligny-en-Barrois";"COM"
"GEO";"Géographie";"55256";"Jonville-en-Woëvre";"COM"
"GEO";"Géographie";"55267";"Lachaussée";"COM"
"GEO";"Géographie";"55310";"Luzy-Saint-Martin";"COM"
"GEO";"Géographie";"55292";"Liny-devant-Dun";"COM"
"GEO";"Géographie";"55311";"Maizeray";"COM"
"GEO";"Géographie";"55293";"Lion-devant-Dun";"COM"
"GEO";"Géographie";"55268";"Lacroix-sur-Meuse";"COM"
"GEO";"Géographie";"55295";"Lisle-en-Barrois";"COM"
"GEO";"Géographie";"55312";"Maizey";"COM"
"GEO";"Géographie";"55269";"Lahaymeix";"COM"
"GEO";"Géographie";"55296";"L'Isle-en-Rigault";"COM"
"GEO";"Géographie";"55313";"Malancourt";"COM"
"GEO";"Géographie";"55297";"Lissey";"COM"
"GEO";"Géographie";"55315";"Mandres-en-Barrois";"COM"
"GEO";"Géographie";"55270";"Lahayville";"COM"
"GEO";"Géographie";"55298";"Loisey";"COM"
"GEO";"Géographie";"55316";"Mangiennes";"COM"
"GEO";"Géographie";"55299";"Loison";"COM"
"GEO";"Géographie";"55317";"Manheulles";"COM"
"GEO";"Géographie";"55271";"Laheycourt";"COM"
"GEO";"Géographie";"55320";"Marchéville-en-Woëvre";"COM"
"GEO";"Géographie";"55272";"Laimont";"COM"
"GEO";"Géographie";"55321";"Marre";"COM"
"GEO";"Géographie";"55274";"Lamorville";"COM"
"GEO";"Géographie";"55322";"Marson-sur-Barboure";"COM"
"GEO";"Géographie";"55323";"Martincourt-sur-Meuse";"COM"
"GEO";"Géographie";"55275";"Lamouilly";"COM"
"GEO";"Géographie";"55324";"Marville";"COM"
"GEO";"Géographie";"55325";"Maucourt-sur-Orne";"COM"
"GEO";"Géographie";"55276";"Landrecourt-Lempire";"COM"
"GEO";"Géographie";"55278";"Laneuville-au-Rupt";"COM"
"GEO";"Géographie";"55326";"Maulan";"COM"
"GEO";"Géographie";"55327";"Mauvages";"COM"
"GEO";"Géographie";"55328";"Maxey-sur-Vaise";"COM"
"GEO";"Géographie";"55329";"Mécrin";"COM"
"GEO";"Géographie";"55330";"Méligny-le-Grand";"COM"
"GEO";"Géographie";"55331";"Méligny-le-Petit";"COM"
"GEO";"Géographie";"55332";"Menaucourt";"COM"
"GEO";"Géographie";"55333";"Ménil-aux-Bois";"COM"
"GEO";"Géographie";"55346";"Montfaucon-d'Argonne";"COM"
"GEO";"Géographie";"55347";"Les Monthairons";"COM"
"GEO";"Géographie";"55334";"Ménil-la-Horgne";"COM"
"GEO";"Géographie";"55335";"Ménil-sur-Saulx";"COM"
"GEO";"Géographie";"55348";"Montiers-sur-Saulx";"COM"
"GEO";"Géographie";"55365";"Murvaux";"COM"
"GEO";"Géographie";"55336";"Merles-sur-Loison";"COM"
"GEO";"Géographie";"55349";"Montigny-devant-Sassey";"COM"
"GEO";"Géographie";"55366";"Val-d'Ornain";"COM"
"GEO";"Géographie";"55338";"Milly-sur-Bradon";"COM"
"GEO";"Géographie";"55367";"Muzeray";"COM"
"GEO";"Géographie";"55350";"Montigny-lès-Vaucouleurs";"COM"
"GEO";"Géographie";"55339";"Mogeville";"COM"
"GEO";"Géographie";"55368";"Naives-en-Blois";"COM"
"GEO";"Géographie";"55384";"Nicey-sur-Aire";"COM"
"GEO";"Géographie";"55340";"Mognéville";"COM"
"GEO";"Géographie";"55351";"Montmédy";"COM"
"GEO";"Géographie";"55369";"Naives-Rosières";"COM"
"GEO";"Géographie";"55341";"Moirey-Flabas-Crépion";"COM"
"GEO";"Géographie";"55385";"Nixéville-Blercourt";"COM"
"GEO";"Géographie";"55352";"Montplonne";"COM"
"GEO";"Géographie";"55370";"Naix-aux-Forges";"COM"
"GEO";"Géographie";"55343";"Montblainville";"COM"
"GEO";"Géographie";"55386";"Nonsard-Lamarche";"COM"
"GEO";"Géographie";"55353";"Montsec";"COM"
"GEO";"Géographie";"55371";"Nançois-le-Grand";"COM"
"GEO";"Géographie";"55344";"Montbras";"COM"
"GEO";"Géographie";"55387";"Nouillonpont";"COM"
"GEO";"Géographie";"55355";"Montzéville";"COM"
"GEO";"Géographie";"55345";"Mont-devant-Sassey";"COM"
"GEO";"Géographie";"55372";"Nançois-sur-Ornain";"COM"
"GEO";"Géographie";"55388";"Noyers-Auzécourt";"COM"
"GEO";"Géographie";"55356";"Moranville";"COM"
"GEO";"Géographie";"55373";"Nant-le-Grand";"COM"
"GEO";"Géographie";"55389";"Nubécourt";"COM"
"GEO";"Géographie";"55357";"Morgemoulin";"COM"
"GEO";"Géographie";"55391";"Olizy-sur-Chiers";"COM"
"GEO";"Géographie";"55374";"Nant-le-Petit";"COM"
"GEO";"Géographie";"55358";"Chanteraine";"COM"
"GEO";"Géographie";"55375";"Nantillois";"COM"
"GEO";"Géographie";"55394";"Ornes";"COM"
"GEO";"Géographie";"55359";"Morley";"COM"
"GEO";"Géographie";"55376";"Nantois";"COM"
"GEO";"Géographie";"55395";"Osches";"COM"
"GEO";"Géographie";"55360";"Mouilly";"COM"
"GEO";"Géographie";"55396";"Ourches-sur-Meuse";"COM"
"GEO";"Géographie";"55377";"Nepvant";"COM"
"GEO";"Géographie";"55361";"Moulainville";"COM"
"GEO";"Géographie";"55397";"Pagny-la-Blanche-Côte";"COM"
"GEO";"Géographie";"55362";"Moulins-Saint-Hubert";"COM"
"GEO";"Géographie";"55378";"Nettancourt";"COM"
"GEO";"Géographie";"55398";"Pagny-sur-Meuse";"COM"
"GEO";"Géographie";"55363";"Moulotte";"COM"
"GEO";"Géographie";"55379";"Le Neufour";"COM"
"GEO";"Géographie";"55399";"Pareid";"COM"
"GEO";"Géographie";"55364";"Mouzay";"COM"
"GEO";"Géographie";"55380";"Neuville-en-Verdunois";"COM"
"GEO";"Géographie";"55400";"Parfondrupt";"COM"
"GEO";"Géographie";"55381";"Neuville-lès-Vaucouleurs";"COM"
"GEO";"Géographie";"55401";"Les Paroches";"COM"
"GEO";"Géographie";"55382";"Neuville-sur-Ornain";"COM"
"GEO";"Géographie";"55403";"Peuvillers";"COM"
"GEO";"Géographie";"55383";"Neuvilly-en-Argonne";"COM"
"GEO";"Géographie";"55404";"Pierrefitte-sur-Aire";"COM"
"GEO";"Géographie";"55405";"Pillon";"COM"
"GEO";"Géographie";"55406";"Pintheville";"COM"
"GEO";"Géographie";"55407";"Pont-sur-Meuse";"COM"
"GEO";"Géographie";"55408";"Pouilly-sur-Meuse";"COM"
"GEO";"Géographie";"55409";"Pretz-en-Argonne";"COM"
"GEO";"Géographie";"55410";"Quincy-Landzécourt";"COM"
"GEO";"Géographie";"55411";"Rambluzin-et-Benoite-Vaux";"COM"
"GEO";"Géographie";"55412";"Rambucourt";"COM"
"GEO";"Géographie";"55428";"Réville-aux-Bois";"COM"
"GEO";"Géographie";"55414";"Rancourt-sur-Ornain";"COM"
"GEO";"Géographie";"55429";"Riaville";"COM"
"GEO";"Géographie";"55415";"Ranzières";"COM"
"GEO";"Géographie";"55430";"Ribeaucourt";"COM"
"GEO";"Géographie";"55416";"Rarécourt";"COM"
"GEO";"Géographie";"55419";"Récicourt";"COM"
"GEO";"Géographie";"55431";"Richecourt";"COM"
"GEO";"Géographie";"55420";"Récourt-le-Creux";"COM"
"GEO";"Géographie";"55449";"Rupt-en-Woëvre";"COM"
"GEO";"Géographie";"55433";"Rigny-la-Salle";"COM"
"GEO";"Géographie";"55450";"Rupt-sur-Othain";"COM"
"GEO";"Géographie";"55421";"Reffroy";"COM"
"GEO";"Géographie";"55452";"Saint-Amand-sur-Ornain";"COM"
"GEO";"Géographie";"55434";"Rigny-Saint-Martin";"COM"
"GEO";"Géographie";"55453";"Saint-André-en-Barrois";"COM"
"GEO";"Géographie";"55422";"Regnéville-sur-Meuse";"COM"
"GEO";"Géographie";"55435";"Robert-Espagne";"COM"
"GEO";"Géographie";"55454";"Saint-Aubin-sur-Aire";"COM"
"GEO";"Géographie";"55423";"Rembercourt-Sommaisne";"COM"
"GEO";"Géographie";"55456";"Saint-Germain-sur-Meuse";"COM"
"GEO";"Géographie";"55436";"Les Roises";"COM"
"GEO";"Géographie";"55457";"Saint-Hilaire-en-Woëvre";"COM"
"GEO";"Géographie";"55424";"Remennecourt";"COM"
"GEO";"Géographie";"55437";"Romagne-sous-les-Côtes";"COM"
"GEO";"Géographie";"55458";"Saint-Jean-lès-Buzy";"COM"
"GEO";"Géographie";"55425";"Remoiville";"COM"
"GEO";"Géographie";"55438";"Romagne-sous-Montfaucon";"COM"
"GEO";"Géographie";"55459";"Saint-Joire";"COM"
"GEO";"Géographie";"55460";"Saint-Julien-sous-les-Côtes";"COM"
"GEO";"Géographie";"55426";"Resson";"COM"
"GEO";"Géographie";"55439";"Ronvaux";"COM"
"GEO";"Géographie";"55461";"Saint-Laurent-sur-Othain";"COM"
"GEO";"Géographie";"55427";"Revigny-sur-Ornain";"COM"
"GEO";"Géographie";"55442";"Raival";"COM"
"GEO";"Géographie";"55462";"Saint-Maurice-sous-les-Côtes";"COM"
"GEO";"Géographie";"55463";"Saint-Mihiel";"COM"
"GEO";"Géographie";"55443";"Rouvres-en-Woëvre";"COM"
"GEO";"Géographie";"55464";"Saint-Pierrevillers";"COM"
"GEO";"Géographie";"55444";"Rouvrois-sur-Meuse";"COM"
"GEO";"Géographie";"55465";"Saint-Remy-la-Calonne";"COM"
"GEO";"Géographie";"55445";"Rouvrois-sur-Othain";"COM"
"GEO";"Géographie";"55466";"Salmagne";"COM"
"GEO";"Géographie";"55467";"Sampigny";"COM"
"GEO";"Géographie";"55446";"Rumont";"COM"
"GEO";"Géographie";"55468";"Samogneux";"COM"
"GEO";"Géographie";"55447";"Rupt-aux-Nonains";"COM"
"GEO";"Géographie";"55469";"Sassey-sur-Meuse";"COM"
"GEO";"Géographie";"55470";"Saudrupt";"COM"
"GEO";"Géographie";"55448";"Rupt-devant-Saint-Mihiel";"COM"
"GEO";"Géographie";"55471";"Saulmory-Villefranche";"COM"
"GEO";"Géographie";"55472";"Saulvaux";"COM"
"GEO";"Géographie";"55473";"Saulx-lès-Champlon";"COM"
"GEO";"Géographie";"55474";"Sauvigny";"COM"
"GEO";"Géographie";"55475";"Sauvoy";"COM"
"GEO";"Géographie";"55476";"Savonnières-devant-Bar";"COM"
"GEO";"Géographie";"55477";"Savonnières-en-Perthois";"COM"
"GEO";"Géographie";"55479";"Seigneulles";"COM"
"GEO";"Géographie";"55481";"Senon";"COM"
"GEO";"Géographie";"55482";"Senoncourt-les-Maujouy";"COM"
"GEO";"Géographie";"55484";"Septsarges";"COM"
"GEO";"Géographie";"55485";"Sepvigny";"COM"
"GEO";"Géographie";"55487";"Seuzey";"COM"
"GEO";"Géographie";"55488";"Silmont";"COM"
"GEO";"Géographie";"55489";"Sivry-la-Perche";"COM"
"GEO";"Géographie";"55490";"Sivry-sur-Meuse";"COM"
"GEO";"Géographie";"55492";"Sommedieue";"COM"
"GEO";"Géographie";"55493";"Sommeilles";"COM"
"GEO";"Géographie";"55494";"Sommelonne";"COM"
"GEO";"Géographie";"55495";"Sorbey";"COM"
"GEO";"Géographie";"55496";"Sorcy-Saint-Martin";"COM"
"GEO";"Géographie";"55497";"Les Souhesmes-Rampont";"COM"
"GEO";"Géographie";"55498";"Souilly";"COM"
"GEO";"Géographie";"55500";"Spincourt";"COM"
"GEO";"Géographie";"55501";"Stainville";"COM"
"GEO";"Géographie";"55502";"Stenay";"COM"
"GEO";"Géographie";"55503";"Taillancourt";"COM"
"GEO";"Géographie";"55504";"Tannois";"COM"
"GEO";"Géographie";"55505";"Thierville-sur-Meuse";"COM"
"GEO";"Géographie";"55506";"Thillombois";"COM"
"GEO";"Géographie";"55507";"Thillot";"COM"
"GEO";"Géographie";"55508";"Thonne-la-Long";"COM"
"GEO";"Géographie";"55509";"Thonne-le-Thil";"COM"
"GEO";"Géographie";"55510";"Thonne-les-Près";"COM"
"GEO";"Géographie";"55514";"Trémont-sur-Saulx";"COM"
"GEO";"Géographie";"55511";"Thonnelle";"COM"
"GEO";"Géographie";"55515";"Trésauvaux";"COM"
"GEO";"Géographie";"55512";"Tilly-sur-Meuse";"COM"
"GEO";"Géographie";"55516";"Tréveray";"COM"
"GEO";"Géographie";"55517";"Seuil-d'Argonne";"COM"
"GEO";"Géographie";"55518";"Cousances-lès-Triconville";"COM"
"GEO";"Géographie";"55519";"Tronville-en-Barrois";"COM"
"GEO";"Géographie";"55520";"Troussey";"COM"
"GEO";"Géographie";"55521";"Troyon";"COM"
"GEO";"Géographie";"55522";"Ugny-sur-Meuse";"COM"
"GEO";"Géographie";"55523";"Vacherauville";"COM"
"GEO";"Géographie";"55525";"Vadelaincourt";"COM"
"GEO";"Géographie";"55526";"Vadonville";"COM"
"GEO";"Géographie";"55527";"Varennes-en-Argonne";"COM"
"GEO";"Géographie";"55528";"Varnéville";"COM"
"GEO";"Géographie";"55530";"Valbois";"COM"
"GEO";"Géographie";"55531";"Vassincourt";"COM"
"GEO";"Géographie";"55532";"Vaubecourt";"COM"
"GEO";"Géographie";"55533";"Vaucouleurs";"COM"
"GEO";"Géographie";"55534";"Vaudeville-le-Haut";"COM"
"GEO";"Géographie";"55535";"Vaudoncourt";"COM"
"GEO";"Géographie";"55536";"Vauquois";"COM"
"GEO";"Géographie";"55537";"Douaumont-Vaux";"COM"
"GEO";"Géographie";"55540";"Vaux-lès-Palameix";"COM"
"GEO";"Géographie";"55541";"Vavincourt";"COM"
"GEO";"Géographie";"55543";"Velaines";"COM"
"GEO";"Géographie";"55544";"Velosnes";"COM"
"GEO";"Géographie";"55545";"Verdun";"COM"
"GEO";"Géographie";"55546";"Verneuil-Grand";"COM"
"GEO";"Géographie";"55547";"Verneuil-Petit";"COM"
"GEO";"Géographie";"55549";"Véry";"COM"
"GEO";"Géographie";"55551";"Vigneulles-lès-Hattonchâtel";"COM"
"GEO";"Géographie";"55552";"Vigneul-sous-Montmédy";"COM"
"GEO";"Géographie";"55553";"Vignot";"COM"
"GEO";"Géographie";"55554";"Villécloye";"COM"
"GEO";"Géographie";"55555";"Ville-devant-Belrain";"COM"
"GEO";"Géographie";"55556";"Ville-devant-Chaumont";"COM"
"GEO";"Géographie";"55557";"Ville-en-Woëvre";"COM"
"GEO";"Géographie";"55559";"Villeroy-sur-Méholle";"COM"
"GEO";"Géographie";"55560";"Villers-aux-Vents";"COM"
"GEO";"Géographie";"55561";"Villers-devant-Dun";"COM"
"GEO";"Géographie";"55562";"Villers-le-Sec";"COM"
"GEO";"Géographie";"55563";"Villers-lès-Mangiennes";"COM"
"GEO";"Géographie";"55565";"Villers-sous-Pareid";"COM"
"GEO";"Géographie";"55566";"Villers-sur-Meuse";"COM"
"GEO";"Géographie";"55567";"Ville-sur-Cousances";"COM"
"GEO";"Géographie";"55568";"Ville-sur-Saulx";"COM"
"GEO";"Géographie";"55569";"Villotte-devant-Louppy";"COM"
"GEO";"Géographie";"55570";"Villotte-sur-Aire";"COM"
"GEO";"Géographie";"55571";"Vilosnes-Haraumont";"COM"
"GEO";"Géographie";"55572";"Vittarville";"COM"
"GEO";"Géographie";"55573";"Void-Vacon";"COM"
"GEO";"Géographie";"55574";"Vouthon-Bas";"COM"
"GEO";"Géographie";"55575";"Vouthon-Haut";"COM"
"GEO";"Géographie";"55577";"Waly";"COM"
"GEO";"Géographie";"55578";"Warcq";"COM"
"GEO";"Géographie";"55579";"Watronville";"COM"
"GEO";"Géographie";"55580";"Wavrille";"COM"
"GEO";"Géographie";"55581";"Willeroncourt";"COM"
"GEO";"Géographie";"55582";"Wiseppe";"COM"
"GEO";"Géographie";"55583";"Woël";"COM"
"GEO";"Géographie";"55584";"Woimbey";"COM"
"GEO";"Géographie";"55586";"Xivray-et-Marvoisin";"COM"
"GEO";"Géographie";"56001";"Allaire";"COM"
"GEO";"Géographie";"56002";"Ambon";"COM"
"GEO";"Géographie";"56003";"Arradon";"COM"
"GEO";"Géographie";"56004";"Arzal";"COM"
"GEO";"Géographie";"56005";"Arzon";"COM"
"GEO";"Géographie";"56006";"Augan";"COM"
"GEO";"Géographie";"56007";"Auray";"COM"
"GEO";"Géographie";"56008";"Baden";"COM"
"GEO";"Géographie";"56009";"Bangor";"COM"
"GEO";"Géographie";"56010";"Baud";"COM"
"GEO";"Géographie";"56011";"Béganne";"COM"
"GEO";"Géographie";"56012";"Beignon";"COM"
"GEO";"Géographie";"56013";"Belz";"COM"
"GEO";"Géographie";"56014";"Berné";"COM"
"GEO";"Géographie";"56015";"Berric";"COM"
"GEO";"Géographie";"56017";"Bignan";"COM"
"GEO";"Géographie";"56018";"Billiers";"COM"
"GEO";"Géographie";"56019";"Billio";"COM"
"GEO";"Géographie";"56020";"Bohal";"COM"
"GEO";"Géographie";"56021";"Brandérion";"COM"
"GEO";"Géographie";"56022";"Brandivy";"COM"
"GEO";"Géographie";"56023";"Brech";"COM"
"GEO";"Géographie";"56024";"Bréhan";"COM"
"GEO";"Géographie";"56025";"Brignac";"COM"
"GEO";"Géographie";"56026";"Bubry";"COM"
"GEO";"Géographie";"56027";"Buléon";"COM"
"GEO";"Géographie";"56028";"Caden";"COM"
"GEO";"Géographie";"56029";"Calan";"COM"
"GEO";"Géographie";"56030";"Camoël";"COM"
"GEO";"Géographie";"56031";"Camors";"COM"
"GEO";"Géographie";"56032";"Campénéac";"COM"
"GEO";"Géographie";"56033";"Carentoir";"COM"
"GEO";"Géographie";"56034";"Carnac";"COM"
"GEO";"Géographie";"56035";"Caro";"COM"
"GEO";"Géographie";"56036";"Caudan";"COM"
"GEO";"Géographie";"56039";"La Chapelle-Neuve";"COM"
"GEO";"Géographie";"56040";"Cléguer";"COM"
"GEO";"Géographie";"56041";"Cléguérec";"COM"
"GEO";"Géographie";"56042";"Colpo";"COM"
"GEO";"Géographie";"56043";"Concoret";"COM"
"GEO";"Géographie";"56044";"Cournon";"COM"
"GEO";"Géographie";"56045";"Le Cours";"COM"
"GEO";"Géographie";"56046";"Crach";"COM"
"GEO";"Géographie";"56047";"Crédin";"COM"
"GEO";"Géographie";"56048";"Le Croisty";"COM"
"GEO";"Géographie";"56050";"La Croix-Helléan";"COM"
"GEO";"Géographie";"56051";"Cruguel";"COM"
"GEO";"Géographie";"56052";"Damgan";"COM"
"GEO";"Géographie";"56053";"Elven";"COM"
"GEO";"Géographie";"56054";"Erdeven";"COM"
"GEO";"Géographie";"56055";"Étel";"COM"
"GEO";"Géographie";"56056";"Évriguet";"COM"
"GEO";"Géographie";"56057";"Le Faouët";"COM"
"GEO";"Géographie";"56058";"Férel";"COM"
"GEO";"Géographie";"56060";"Les Fougerêts";"COM"
"GEO";"Géographie";"56061";"La Gacilly";"COM"
"GEO";"Géographie";"56062";"Gâvres";"COM"
"GEO";"Géographie";"56063";"Gestel";"COM"
"GEO";"Géographie";"56065";"Gourhel";"COM"
"GEO";"Géographie";"56066";"Gourin";"COM"
"GEO";"Géographie";"56067";"Grand-Champ";"COM"
"GEO";"Géographie";"56068";"La Grée-Saint-Laurent";"COM"
"GEO";"Géographie";"56069";"Groix";"COM"
"GEO";"Géographie";"56070";"Guégon";"COM"
"GEO";"Géographie";"56071";"Guéhenno";"COM"
"GEO";"Géographie";"56072";"Gueltas";"COM"
"GEO";"Géographie";"56073";"Guémené-sur-Scorff";"COM"
"GEO";"Géographie";"56074";"Guénin";"COM"
"GEO";"Géographie";"56075";"Guer";"COM"
"GEO";"Géographie";"56076";"Guern";"COM"
"GEO";"Géographie";"56077";"Le Guerno";"COM"
"GEO";"Géographie";"56078";"Guidel";"COM"
"GEO";"Géographie";"56079";"Guillac";"COM"
"GEO";"Géographie";"56080";"Guilliers";"COM"
"GEO";"Géographie";"56081";"Guiscriff";"COM"
"GEO";"Géographie";"56082";"Helléan";"COM"
"GEO";"Géographie";"56083";"Hennebont";"COM"
"GEO";"Géographie";"56084";"Le Hézo";"COM"
"GEO";"Géographie";"56085";"Hœdic";"COM"
"GEO";"Géographie";"56086";"Île-d'Houat";"COM"
"GEO";"Géographie";"56087";"Île-aux-Moines";"COM"
"GEO";"Géographie";"56088";"Île-d'Arz";"COM"
"GEO";"Géographie";"56089";"Inguiniel";"COM"
"GEO";"Géographie";"56090";"Inzinzac-Lochrist";"COM"
"GEO";"Géographie";"56091";"Josselin";"COM"
"GEO";"Géographie";"56092";"Kerfourn";"COM"
"GEO";"Géographie";"56093";"Kergrist";"COM"
"GEO";"Géographie";"56094";"Kervignac";"COM"
"GEO";"Géographie";"56096";"Landaul";"COM"
"GEO";"Géographie";"56097";"Landévant";"COM"
"GEO";"Géographie";"56098";"Lanester";"COM"
"GEO";"Géographie";"56099";"Langoëlan";"COM"
"GEO";"Géographie";"56100";"Langonnet";"COM"
"GEO";"Géographie";"56101";"Languidic";"COM"
"GEO";"Géographie";"56102";"Forges de Lanouée";"COM"
"GEO";"Géographie";"56103";"Lantillac";"COM"
"GEO";"Géographie";"56104";"Lanvaudan";"COM"
"GEO";"Géographie";"56105";"Lanvénégen";"COM"
"GEO";"Géographie";"56106";"Larmor-Baden";"COM"
"GEO";"Géographie";"56107";"Larmor-Plage";"COM"
"GEO";"Géographie";"56108";"Larré";"COM"
"GEO";"Géographie";"56109";"Lauzach";"COM"
"GEO";"Géographie";"56110";"Lignol";"COM"
"GEO";"Géographie";"56111";"Limerzel";"COM"
"GEO";"Géographie";"56112";"Lizio";"COM"
"GEO";"Géographie";"56113";"Locmalo";"COM"
"GEO";"Géographie";"56114";"Locmaria";"COM"
"GEO";"Géographie";"56115";"Locmaria-Grand-Champ";"COM"
"GEO";"Géographie";"56116";"Locmariaquer";"COM"
"GEO";"Géographie";"56117";"Locminé";"COM"
"GEO";"Géographie";"56118";"Locmiquélic";"COM"
"GEO";"Géographie";"56119";"Locoal-Mendon";"COM"
"GEO";"Géographie";"56120";"Locqueltas";"COM"
"GEO";"Géographie";"56121";"Lorient";"COM"
"GEO";"Géographie";"56122";"Loyat";"COM"
"GEO";"Géographie";"56123";"Malansac";"COM"
"GEO";"Géographie";"56124";"Malestroit";"COM"
"GEO";"Géographie";"56125";"Malguénac";"COM"
"GEO";"Géographie";"56126";"Marzan";"COM"
"GEO";"Géographie";"56127";"Mauron";"COM"
"GEO";"Géographie";"56128";"Melrand";"COM"
"GEO";"Géographie";"56129";"Ménéac";"COM"
"GEO";"Géographie";"56130";"Merlevenez";"COM"
